subject,age_group,statementtype,time_delay,phase1_statement,make_base_beliefs,correction_statement,make_detections,make_test_beliefs,testresponse,alternateresponse,make_cr_response,topic,target,alternate,fact_recall_coding_final,alternate_recall_coding_final
608e2cb9067eb028500433d5,older,correct_1,31.85,missing_people_m.png,2,missing_people_c.png,0,2,in national parks,,0,missing_people,national parks,cave systems,2,
608e2cb9067eb028500433d5,older,correct_3,31.85,murder_year_m.png,4,murder_year_c.png,1,4,1999,2017,1,murder_year,1980,2017,E,1
608e2cb9067eb028500433d5,older,repeated,31.85,obama_website_c.png,4,obama_website_c.png,0,4,2.4 million,,0,obama_website,2.1 billion,5 billion,E,
608e2cb9067eb028500433d5,older,repeated,31.85,pope_guncontrol_c.png,3,pope_guncontrol_c.png,0,2,christians,,0,pope_guncontrol,gun manufacturers,gun owners,E,
608e2cb9067eb028500433d5,older,correct_1,31.85,pres_vacation_m.png,2,pres_vacation_c.png,1,5,clinton,obama,1,pres_vacation,clinton,obama,2,1
608e2cb9067eb028500433d5,older,repeated,31.85,race_starbucks_c.png,2,race_starbucks_c.png,0,5,$2 ,,0,race_starbucks,2,2 million,2,
608e2cb9067eb028500433d5,older,correct_1,31.85,rep_control_m.png,4,rep_control_c.png,1,3,2007,1983,1,rep_control,2007,1928,2,E
608e2cb9067eb028500433d5,older,correct_1,31.85,rural_hospitals_m.png,2,rural_hospitals_c.png,1,5,lack of qualified doctors,lack of funding,1,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,E,E
608e2cb9067eb028500433d5,older,repeated,31.85,skorea_population_c.png,3,skorea_population_c.png,0,6,almost 10 million,,0,skorea_population,<10 million people,about 38 million people,2,
608e2cb9067eb028500433d5,older,correct_1,31.85,soccer_revenue_gap_m.png,1,soccer_revenue_gap_c.png,1,5,$19.5 million,$30 million,1,soccer_revenue_gap,5.8 million more,20 million more,E,E
608e2cb9067eb028500433d5,older,correct_3,31.85,swimmingpool_deaths_m.png,1,swimmingpool_deaths_c.png,1,5,"almost 4,000","around 364,000",1,swimmingpool_deaths,3709,360000,E,E
608e2cb9067eb028500433d5,older,correct_3,31.85,tax_allocation_m.png,2,tax_allocation_c.png,1,6,medicare and social benefits,defense,1,tax_allocation,social ('medicare'),military ('war on terror'),2,1
608e2cb9067eb028500433d5,older,repeated,31.85,tax_pres_law_c.png,1,tax_pres_law_c.png,0,5,no there is not,yes there is,1,tax_pres_law,yes there is a law,no there is no law,1,2
608e2cb9067eb028500433d5,older,correct_1,31.85,test_american_cars_m.png,3,test_american_cars_c.png,1,5,by a crash test,by smashing something on top of it,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,1
608e2cb9067eb028500433d5,older,correct_1,31.85,trump_signed_legislation_m.png,2,trump_signed_legislation_c.png,1,6,very little,more than any other president,1,trump_signed_legislation,less than any since ww2,more than any other president,2,1
608e2cb9067eb028500433d5,older,correct_1,31.85,us_trading_partner_m.png,1,us_trading_partner_c.png,1,6,china,uk,1,us_trading_partner,china,the united kingdom,2,1
608e2cb9067eb028500433d5,older,correct_3,31.85,ut_athletes_ipad_m.png,2,ut_athletes_ipad_c.png,1,5,some of the students are given ipads,all of the student-athletes are given ipads,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
608e2cb9067eb028500433d5,older,correct_3,31.85,vaccines_autism_m.png,1,vaccines_autism_c.png,1,6,that there is no science proving vaccines cause autism,that there is scientific link that vaccines cause autism,1,vaccines_autism,do not cause autism,vaccines cause autism,2,1
608e2cb9067eb028500433d5,older,correct_1,31.85,veteran_suicide_m.png,1,veteran_suicide_c.png,1,4,12,70,1,veteran_suicide,0.09,0.7,E,1
608e2cb9067eb028500433d5,older,repeated,31.85,voter_turnout_c.png,5,voter_turnout_c.png,0,4,2012,,0,voter_turnout,higher than 2012,lowest since 1996,2,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,abortion_bieber_m.png,1,abortion_bieber_c.png,1,6,changed to pro-choice,pro - life,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,E,2
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,alabama_senate_m.png,4,alabama_senate_c.png,1,5,since the 80's,,0,alabama_senate,21 years,30 years,E,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,alaska_polarbears_m.png,2,alaska_polarbears_c.png,1,6,endangered,unaffected ,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,amazon_rainforest_m.png,5,amazon_rainforest_c.png,1,6,8,20,1,amazon_rainforest,0.06,0.2,E,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,automobile_invention_c.png,1,automobile_invention_c.png,0,6,europeans,,0,automobile_invention,europeans,americans,2,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,bernie_tax_income_m.png,1,bernie_tax_income_c.png,1,4,"400,000","40,000",1,bernie_tax_income,">$10,000,000",">$29,000",E,E
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,biden_studentdebt_m.png,4,biden_studentdebt_c.png,0,6,college,,0,biden_studentdebt,by putting his children through college,by attending college,A,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,black_homeownership_c.png,6,black_homeownership_c.png,0,6,,,0,black_homeownership,2004,2017,E,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,bloomberg_campaign_money_m.png,5,bloomberg_campaign_money_c.png,1,6,$1.50 ,1 million dollars,1,bloomberg_campaign_money,$1.50 ,1 million,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,brooms_standing_c.png,6,brooms_standing_c.png,0,6,bristles spread properly,,0,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,cali_fires_m.png,2,cali_fires_c.png,1,6,downed powerlines,poorly managed forests,1,cali_fires,downed electric power lines,bad forest management,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,cali_statelaw_c.png,5,cali_statelaw_c.png,1,6,"water users, $10,000/day",,0,cali_statelaw,water agencies,homeowners,A,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,chess_players_m.png,1,chess_players_c.png,1,6,90,0,1,chess_players,90,0,2,1
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,cinderella_castle_m.png,2,cinderella_castle_c.png,1,6,hurricane proof,could be taken apart in case of a storm,1,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,clinton_nkorea_c.png,3,clinton_nkorea_c.png,0,5,1.7 million,,0,clinton_nkorea,1.4 billion,3 billion,E,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,coffee_c.png,5,coffee_c.png,0,5,10th?,,0,coffee,15th,2nd,E,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,coronabeer_covid_m.png,1,coronabeer_covid_c.png,1,6,increased sales,decreased sales,1,coronabeer_covid,sharp increase,sharp decrease,2,1
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,federal_state_dollars_m.png,5,federal_state_dollars_c.png,1,6,california,d.c or virigina,1,federal_state_dollars,california,virginia,2,E
60914b36d3a40e29d35a8d60,younger,repeated,24.7,gas_2018_c.png,4,gas_2018_c.png,0,3,20,,0,gas_2018,rose 15%,rose 25%,E,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,guncontrol_warrant_c.png,2,guncontrol_warrant_c.png,0,6,with a warrent,,0,guncontrol_warrant,require a warrant,at any time,2,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,immigration_boy_cage_m.png,5,immigration_boy_cage_c.png,0,6,protest of poor living conditions for illegal immigrants,immigration detention,1,immigration_boy_cage,at a protest,separated from parents,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,liberian_women_c.png,6,liberian_women_c.png,1,5,60,,0,liberian_women,0.6,>38%,2,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,library_americanflag_m.png,2,library_americanflag_c.png,1,5,didn't follow flag code,removed flag for no reason,1,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,E
60914b36d3a40e29d35a8d60,younger,repeated,24.7,mexican_border_crossings_c.png,4,mexican_border_crossings_c.png,1,3,60,60,1,mexican_border_crossings,decreased by 25%,decreased by 40%,E,E
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,military_pay_m.png,4,military_pay_c.png,1,6,every year since like 1980 something,every year since 2008,1,military_pay,every year since 1983,none in 10 years,2,E
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,missing_people_m.png,2,missing_people_c.png,1,6,national parks,cave systems,1,missing_people,national parks,cave systems,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,murder_year_c.png,4,murder_year_c.png,0,4,2008,,0,murder_year,1980,2017,E,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,obama_website_m.png,1,obama_website_c.png,1,6,8 million,20 million ,1,obama_website,2.1 billion,5 billion,E,E
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,pope_guncontrol_m.png,1,pope_guncontrol_c.png,1,3,i don't remember ,,0,pope_guncontrol,gun manufacturers,gun owners,E,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,pres_vacation_m.png,3,pres_vacation_c.png,1,4,bill clinton,obama?,1,pres_vacation,clinton,obama,2,1
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,race_starbucks_m.png,3,race_starbucks_c.png,1,6,$2 ,$2 billion,1,race_starbucks,2,2 million,2,E
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,rep_control_m.png,5,rep_control_c.png,0,4,2004?,,0,rep_control,2007,1928,E,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,rural_hospitals_m.png,5,rural_hospitals_c.png,1,6,no health insurance,no internet,1,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,1
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,skorea_population_m.png,3,skorea_population_c.png,1,5,8 million,20 million ,1,skorea_population,<10 million people,about 38 million people,E,E
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,soccer_revenue_gap_m.png,1,soccer_revenue_gap_c.png,1,6,28 million,,0,soccer_revenue_gap,5.8 million more,20 million more,E,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,swimmingpool_deaths_c.png,4,swimmingpool_deaths_c.png,0,5,"7,000 ish",,0,swimmingpool_deaths,3709,360000,E,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,tax_allocation_c.png,2,tax_allocation_c.png,0,4,i didn't see this one i don't think,,0,tax_allocation,social ('medicare'),military ('war on terror'),E,
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,tax_pres_law_m.png,1,tax_pres_law_c.png,1,5,yes,no law,1,tax_pres_law,yes there is a law,no there is no law,2,1
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,test_american_cars_m.png,2,test_american_cars_c.png,1,6,pedestrian crash,with a bowling ball,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,1
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,trump_signed_legislation_m.png,4,trump_signed_legislation_c.png,1,6,less than any other,more than any other,1,trump_signed_legislation,less than any since ww2,more than any other president,2,1
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,us_trading_partner_m.png,3,us_trading_partner_c.png,1,6,china,u.k,1,us_trading_partner,china,the united kingdom,2,1
60914b36d3a40e29d35a8d60,younger,repeated,24.7,ut_athletes_ipad_c.png,4,ut_athletes_ipad_c.png,0,4, special selected,,0,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,
60914b36d3a40e29d35a8d60,younger,repeated,24.7,vaccines_autism_c.png,6,vaccines_autism_c.png,0,6,courts do not rule on vaccines causing autism,,0,vaccines_autism,do not cause autism,vaccines cause autism,E,
60914b36d3a40e29d35a8d60,younger,correct_3,24.7,veteran_suicide_m.png,1,veteran_suicide_c.png,1,1,70,7,1,veteran_suicide,0.09,0.7,1,E
60914b36d3a40e29d35a8d60,younger,correct_1,24.7,voter_turnout_m.png,3,voter_turnout_c.png,1,2,2004,,0,voter_turnout,higher than 2012,lowest since 1996,E,
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,abortion_bieber_m.png,6,abortion_bieber_c.png,0,5,prolife,prochoice,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,2,1
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,alabama_senate_m.png,4,alabama_senate_c.png,1,4,30,,0,alabama_senate,21 years,30 years,1,
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,alaska_polarbears_m.png,2,alaska_polarbears_c.png,1,6,endangered,not endangered; abundant,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,amazon_rainforest_m.png,6,amazon_rainforest_c.png,0,5,20%,6%,1,amazon_rainforest,0.06,0.2,1,2
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,automobile_invention_c.png,1,automobile_invention_c.png,0,4,usa,europe,1,automobile_invention,europeans,americans,1,2
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,bernie_tax_income_m.png,6,bernie_tax_income_c.png,1,5,10000000,29000,1,bernie_tax_income,">$10,000,000",">$29,000",2,1
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,biden_studentdebt_m.png,1,biden_studentdebt_c.png,0,6,putting himself through college,putting his kids through college,1,biden_studentdebt,by putting his children through college,by attending college,1,2
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,black_homeownership_c.png,3,black_homeownership_c.png,0,6,2000,2004,1,black_homeownership,2004,2017,E,2
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,bloomberg_campaign_money_m.png,5,bloomberg_campaign_money_c.png,0,5,1 million,1.50 dollars,1,bloomberg_campaign_money,$1.50 ,1 million,1,2
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,brooms_standing_c.png,2,brooms_standing_c.png,1,5,if the bristles are positioned just right,if the broom is angled just right,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,2
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,cali_fires_m.png,3,cali_fires_c.png,0,6,poor management of forests,the scorching hot summers,1,cali_fires,downed electric power lines,bad forest management,1,E
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,cali_statelaw_c.png,6,cali_statelaw_c.png,0,6,corporations,,0,cali_statelaw,water agencies,homeowners,2,
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,chess_players_m.png,1,chess_players_c.png,1,6,90,0,1,chess_players,90,0,2,1
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,cinderella_castle_m.png,6,cinderella_castle_c.png,1,6,to withstand hurricanes,to be disassembled in the event of a hurricane,1,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,2,1
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,clinton_nkorea_c.png,0,clinton_nkorea_c.png,1,5,2 billion dollars,12 billion dollars,1,clinton_nkorea,1.4 billion,3 billion,E,E
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,coffee_c.png,6,coffee_c.png,0,4,15th,,0,coffee,15th,2nd,2,
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,coronabeer_covid_m.png,6,coronabeer_covid_c.png,0,6,it negatively impacted the sale,it positively impacted the sale,1,coronabeer_covid,sharp increase,sharp decrease,1,2
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,federal_state_dollars_m.png,2,federal_state_dollars_c.png,1,6,california,virginia,1,federal_state_dollars,california,virginia,2,1
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,gas_2018_c.png,6,gas_2018_c.png,1,6,26%,2%,1,gas_2018,rose 15%,rose 25%,E,E
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,guncontrol_warrant_c.png,1,guncontrol_warrant_c.png,1,4,warrant,,0,guncontrol_warrant,require a warrant,at any time,2,
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,immigration_boy_cage_m.png,4,immigration_boy_cage_c.png,1,5,separated from parents,illegally crossing border,1,immigration_boy_cage,at a protest,separated from parents,1,1
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,liberian_women_c.png,2,liberian_women_c.png,0,4,20,5,1,liberian_women,0.6,>38%,E,E
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,library_americanflag_m.png,1,library_americanflag_c.png,1,5,it did not meet standards,the people did not want to say the pledge,1,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,1
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,mexican_border_crossings_c.png,1,mexican_border_crossings_c.png,0,4,20,8,1,mexican_border_crossings,decreased by 25%,decreased by 40%,E,E
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,military_pay_m.png,6,military_pay_c.png,0,6,2000,no raises,1,military_pay,every year since 1983,none in 10 years,E,1
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,missing_people_m.png,4,missing_people_c.png,1,4,national parks,,0,missing_people,national parks,cave systems,2,
60a40bd48fd5b3f64c19c91a,younger,repeated,31.75,murder_year_c.png,1,murder_year_c.png,0,5,1980,2000,1,murder_year,1980,2017,2,E
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,obama_website_m.png,6,obama_website_c.png,1,6,1.9 million,20 million,1,obama_website,2.1 billion,5 billion,E,E
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,pope_guncontrol_m.png,1,pope_guncontrol_c.png,0,6,gun owners,people who do not own guns,1,pope_guncontrol,gun manufacturers,gun owners,1,E
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,pres_vacation_m.png,6,pres_vacation_c.png,0,6,obama,clinton,1,pres_vacation,clinton,obama,1,2
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,race_starbucks_m.png,6,race_starbucks_c.png,0,5,2 million,2 dollars,1,race_starbucks,2,2 million,1,2
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,rep_control_m.png,2,rep_control_c.png,1,5,2012,1964,1,rep_control,2007,1928,E,E
60a40bd48fd5b3f64c19c91a,younger,correct_3,31.75,rural_hospitals_m.png,1,rural_hospitals_c.png,1,6,because of patients without insurance,they do not have access to high speed internet,1,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,1
60a40bd48fd5b3f64c19c91a,younger,correct_1,31.75,skorea_population_m.png,6,skorea_population_c.png,0,4,38 million,6 million,1,skorea_population,<10 million people,about 38 million people,1,E
